https://www.espncricinfo.com/cricketers/ibrahim-zadran-921509,1,https://www.espncricinfo.com/cricketers/ibrahim-zadran-921509,0,0,0,
https://www.espncricinfo.com/cricketers/ibrahim-zadran-1076713,2,https://www.espncricinfo.com/cricketers/virat-kolhi-253802,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,0,0,58008
